channelId,channelTitle,description,subscriberCount,viewCount,videoCount,brandingTitle,brandingDescription,brandingKeywords,channel_url,keyword_list,kword_list_length,language,country
UCiqOTUNi7p8sF7_t-u4UzrA,FM_Guru,"📚 Mieux vous aider à comprendre les subtilités de Football Manager est ma mission.
⚽ Astuces, Tutoriels & Tactiques
🧠 Votre future maîtrise de Football Manager commence ici

●▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬●

🐦 ► Mon Twitter : https://twitter.com/FM_Guru88
🎮 ► Mon Discord où je partage tous mes fichiers : https://discord.gg/aAPHK9S
📺 ► Mon Twitch où je stream régulièrement mes carrières FM : https://twitch.tv/FM_Guru
👔 ► Ma Chaine YouTube pour mes replays Twitch : https://www.youtube.com/@FMGuruReplay
",4630,44304,4,FM_Guru,"📚 Mieux vous aider à comprendre les subtilités de Football Manager est ma mission.
⚽ Astuces, Tutoriels & Tactiques
🧠 Votre future maîtrise de Football Manager commence ici

●▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬●

🐦 ► Mon Twitter : https://twitter.com/FM_Guru88
🎮 ► Mon Discord où je partage tous mes fichiers : https://discord.gg/aAPHK9S
📺 ► Mon Twitch où je stream régulièrement mes carrières FM : https://twitch.tv/FM_Guru
👔 ► Ma Chaine YouTube pour mes replays Twitch : https://www.youtube.com/@FMGuruReplay
","""football manager"" footballmanager fm fm21 ""football manager 2021"" ""fm guru"" guru fm_guru fm22 ""Football manager 2022"" ""fm22 beta"" ""football manager 22 beta"" monaco ""as monaco"" asm ""match engine"" twitch fm23 ""fm23 beta"" ""football manager 2023"" ""football manager 2023 beta"" wonderkids pépites tactique FMGuru Guru FM_Guru",https://www.youtube.com/channel/UCiqOTUNi7p8sF7_t-u4UzrA,"[football manager, footballmanager, fm, fm21, football manager 2021, fm guru, guru, fm_guru, fm22, Football manager 2022, fm22 beta, football manager 22 beta, monaco, as monaco, asm, match engine, twitch, fm23, fm23 beta, football manager 2023, football manager 2023 beta, wonderkids, pépites, tactique, FMGuru, Guru, FM_Guru]",27,fr,FR
UCwVlVs8bkl0DzZObpK7ytBw,KARNA,"Dobrodosli na kanal koji se bavi iskljucivo Football manager igrom.

❗❗❗
Diskusija o pirateriji je na kanalu zabranjena, te vas molim da izbegavate takve komentare kao i da trazite linkove gde ima da se skine igra nelegalno. Na takve komentare necu odgovarati. Ukoliko volite igru, podrzite developera i kupite je!
Hvala na razumevanju.
❗❗❗
",2420,279059,133,KARNA,"Dobrodosli na kanal koji se bavi iskljucivo Football manager igrom.

❗❗❗
Diskusija o pirateriji je na kanalu zabranjena, te vas molim da izbegavate takve komentare kao i da trazite linkove gde ima da se skine igra nelegalno. Na takve komentare necu odgovarati. Ukoliko volite igru, podrzite developera i kupite je!
Hvala na razumevanju.
❗❗❗
","""Football Manager Srbija"" ""FM Srbija"" ""FM Serbia"" ""FM Balkan"" ""Football Manager"" FM Menadzer ""Fudbal Menadzer"" ""Soccer Manager"" ""Football Manager Balkan"" ""Football Manager Serbia"" Karna Football Manager Soccer Fudbal ""Championship Manager"" ""FIFA Manager"" ""Football Manager Serbia"" ""Football Manager Balkan"" Menadzer ""football manager download"" ""football manager pc"" 2K 1440p",https://www.youtube.com/channel/UCwVlVs8bkl0DzZObpK7ytBw,"[Football Manager Srbija, FM Srbija, FM Serbia, FM Balkan, Football Manager, FM, Menadzer, Fudbal Menadzer, Soccer Manager, Football Manager Balkan, Football Manager Serbia, Karna, Football, Manager, Soccer, Fudbal, Championship Manager, FIFA Manager, Football Manager Serbia, Football Manager Balkan, Menadzer, football manager download, football manager pc, 2K, 1440p]",25,hr,RS
UCJwruCy5lH44iFcyE150oeg,The FM Show Podcast - A Football Manager Podcast,"Struggling with Football Manager? Leaking goals and dropping points? 

You need The FM Show. 

Every week Thursday, Tony Jameson, RDF Tactics and Si Maggio speak to the people who know the game best; the people who literally made the game. 

We give you the lowdown on tactics, recruitment, training, and anything else that might give you an edge. Don't sigh and quit without saving. Get better. Listen now.

Follow Our Socials
https://www.youtube.com/channel/thefmshowpod
http://www.twitter.com/thefmshowpod
http://www.tiktok.com/thefmshowpod 
https://discord.gg/TKPCUEZDvt 

Tony Jameson
http://www.tonyjameson.co.uk
 
Twitter @tonyjameson 
Insta @tonyjameson
TikTok @tonyjamesonfm
Facebook @tonyjamesonfm
Twitch tonyjamesonfm
YouTube tonyjamesonfm

RDF Tactics
https://www.rdftactics.com
 
Twitter @rdftactics
Insta @rdftactics
Twitch rdftactics
YouTube rdftactics

Si Maggio

Twitter @SiMaggioFM
Insta @SiMaggio
Twitch simaggio
YouTube simaggiofm
 

",3590,186503,89,The FM Show Podcast - A Football Manager Podcast,"Struggling with Football Manager? Leaking goals and dropping points? 

You need The FM Show. 

Every week Thursday, Tony Jameson, RDF Tactics and Si Maggio speak to the people who know the game best; the people who literally made the game. 

We give you the lowdown on tactics, recruitment, training, and anything else that might give you an edge. Don't sigh and quit without saving. Get better. Listen now.

Follow Our Socials
https://www.youtube.com/channel/thefmshowpod
http://www.twitter.com/thefmshowpod
http://www.tiktok.com/thefmshowpod 
https://discord.gg/TKPCUEZDvt 

Tony Jameson
http://www.tonyjameson.co.uk
 
Twitter @tonyjameson 
Insta @tonyjameson
TikTok @tonyjamesonfm
Facebook @tonyjamesonfm
Twitch tonyjamesonfm
YouTube tonyjamesonfm

RDF Tactics
https://www.rdftactics.com
 
Twitter @rdftactics
Insta @rdftactics
Twitch rdftactics
YouTube rdftactics

Si Maggio

Twitter @SiMaggioFM
Insta @SiMaggio
Twitch simaggio
YouTube simaggiofm
 

","football manager ""football manager"" ""fm guide"" ""football manager guide"" ""the football manager guide"" ""fm tutorial"" ""fm tips"" fm24 ""football manager 2024"" ""football manager 24"" podcast ""tony jameson"" ""rdf tactics"" ""the fm show"" ""funny podcast"" ""uk comedy"" ""fm hints and tips"" ""football manager mobile"" ""fm wonderkids"" ""fm podcast"" ""the fm show podcast"" ""football manager podcast"" ""the fm show pod"" ""the fmshow pod"" ""funny football podcast"" ""football manager ruined my life"" ""fm rebuild"" ""fm moneyball""",https://www.youtube.com/channel/UCJwruCy5lH44iFcyE150oeg,"[football, manager, football manager, fm guide, football manager guide, the football manager guide, fm tutorial, fm tips, fm24, football manager 2024, football manager 24, podcast, tony jameson, rdf tactics, the fm show, funny podcast, uk comedy, fm hints and tips, football manager mobile, fm wonderkids, fm podcast, the fm show podcast, football manager podcast, the fm show pod, the fmshow pod, funny football podcast, football manager ruined my life, fm rebuild, fm moneyball]",29,en,GB
UCT1WWVT3vRt16-btoTOp5lg,Clayts,"FM and that...

My name is Clayts and I make videos about Football Manager. 
",82000,11677991,486,Clayts,"FM and that...

My name is Clayts and I make videos about Football Manager. 
","""clayts fm"" ""fm clayts"" clayts ""clayts fm"" ""football manager"" football soccer gaming fm claytsfm ""football manager save"" ""football manager tips"" twitch lollujo doctorbenjy zealand workthespace ""omega luke"" journeyman llm non-league ""career mode"" ""fm sim"" ""5 year simulation"" ""5 years later"" ""fm experiment"" fm24 ""football manager 2024"" ""fm24 movie"" ""football manager movie"" ""fm movie"" ""clayts movie"" ""football manager 24"" ""fm24 tips"" ""fm24 save"" ""fm24 wonderkids"" FM25 DOF ""Director of Football""",https://www.youtube.com/channel/UCT1WWVT3vRt16-btoTOp5lg,"[clayts fm, fm clayts, clayts, clayts fm, football manager, football, soccer, gaming, fm, claytsfm, football manager save, football manager tips, twitch, lollujo, doctorbenjy, zealand, workthespace, omega luke, journeyman, llm, non-league, career mode, fm sim, 5 year simulation, 5 years later, fm experiment, fm24, football manager 2024, fm24 movie, football manager movie, fm movie, clayts movie, football manager 24, fm24 tips, fm24 save, fm24 wonderkids, FM25, DOF, Director of Football]",39,en,GB
UCjlEtBccQpnPUR1B67oJC3A,FOOTBALL MANAGER THEORY,GUIDE PER TUTTI GLI FM - GUARDA NELLE PLAYLIST,2410,220684,153,FOOTBALL MANAGER THEORY,GUIDE PER TUTTI GLI FM - GUARDA NELLE PLAYLIST,"",https://www.youtube.com/channel/UCjlEtBccQpnPUR1B67oJC3A,[],0,en,IT
UCPB3EO5KzwVquWYLgBIJyGw,MisterFM,"⚽️ Benvenuti sul canale di MisterFM, amici appassionati di calcio! ⚽️

Se siete qui, probabilmente condividiamo la stessa passione per il calcio, in particolare per i giochi manageriali 🎮. Da sempre sono un grande fan di questo genere, seguendo la serie fin dai tempi di Championship Manager 2000/2001 🕹️. Da quando è arrivato Football Manager, non mi sono mai perso un’edizione! 🔥

Nel 2018 ho deciso di aprire questo canale con l’uscita di Football Manager per condividere le mie avventure e mettermi alla prova 💪, insieme a una community di veri appassionati. Qui troverete gameplay, strategie, consigli e tutto ciò che riguarda l’incredibile mondo di FM 🌍. Unitevi a me in questa fantastica avventura! 🚀
",38600,10671487,2135,MisterFM,"⚽️ Benvenuti sul canale di MisterFM, amici appassionati di calcio! ⚽️

Se siete qui, probabilmente condividiamo la stessa passione per il calcio, in particolare per i giochi manageriali 🎮. Da sempre sono un grande fan di questo genere, seguendo la serie fin dai tempi di Championship Manager 2000/2001 🕹️. Da quando è arrivato Football Manager, non mi sono mai perso un’edizione! 🔥

Nel 2018 ho deciso di aprire questo canale con l’uscita di Football Manager per condividere le mie avventure e mettermi alla prova 💪, insieme a una community di veri appassionati. Qui troverete gameplay, strategie, consigli e tutto ciò che riguarda l’incredibile mondo di FM 🌍. Unitevi a me in questa fantastica avventura! 🚀
","""football manager 2024"" ""efootball 2024"" ""fc 24"" ""football manager"" misterfm ""mister fm"" ""football manager 2024 guida"" ""football manager 2024 gameplay"" ""football manager 2024 tutorial"" ""carriera allenatore"" ""fm 2024"" ""fm 24"" calcio ""football manager 2024 guida"" ""football manager 2024 tactic"" ""football manager 2024 carriera""",https://www.youtube.com/channel/UCPB3EO5KzwVquWYLgBIJyGw,"[football manager 2024, efootball 2024, fc 24, football manager, misterfm, mister fm, football manager 2024 guida, football manager 2024 gameplay, football manager 2024 tutorial, carriera allenatore, fm 2024, fm 24, calcio, football manager 2024 guida, football manager 2024 tactic, football manager 2024 carriera]",16,it,IT
UC0MzjQXmks90xStZGlWNUfg,sortitoutsi,"SortitoutSI is your home for Football Manager 2024 content. You'll find all you need to know about FM24 from your FAVOURITE Football Manager Fansite.

We will be releasing content each and every week with a number of useful guides and tutorials about how to enhance your FM experience alongside interesting experiments, scenarios and simulations.

Check out the best FM24 League Guides, How To Install Guides and more.

You'll find the very best FM2024 videos right here, so subscribe today!

",25900,4262749,256,sortitoutsi,"SortitoutSI is your home for Football Manager 2024 content. You'll find all you need to know about FM24 from your FAVOURITE Football Manager Fansite.

We will be releasing content each and every week with a number of useful guides and tutorials about how to enhance your FM experience alongside interesting experiments, scenarios and simulations.

Check out the best FM24 League Guides, How To Install Guides and more.

You'll find the very best FM2024 videos right here, so subscribe today!

","sortitoutsi ""football manager"" ""football manager 2022"" ""football manager 2023"" fm fm22 fm23 ""fm 22"" ""fm 23"" ""fm 2022"" ""fm 2023"" ""sortitoutsi fm"" ""fm 22 tactics"" ""fm22 tactics"" ""fm23 tactics"" ""fm 23 tactics"" ""fm22 how to"" ""fm23 how to"" ""fm22 tips"" ""fm23 tips"" ""fm22 guide"" ""fm23 guide"" ""fm22 wonderkids"" ""fm23 wonderkids"" ""fm22 skins"" ""fm23 skins"" anderzbaz ""anderzbaz gaming"" fm24 fm25 ""fm 24"" ""fm 25"" fm2024 fm2025 ""fm 2024"" ""fm 2025"" ""fm 24 how to"" ""fm24 guide"" ""fm25 news""",https://www.youtube.com/channel/UC0MzjQXmks90xStZGlWNUfg,"[sortitoutsi, football manager, football manager 2022, football manager 2023, fm, fm22, fm23, fm 22, fm 23, fm 2022, fm 2023, sortitoutsi fm, fm 22 tactics, fm22 tactics, fm23 tactics, fm 23 tactics, fm22 how to, fm23 how to, fm22 tips, fm23 tips, fm22 guide, fm23 guide, fm22 wonderkids, fm23 wonderkids, fm22 skins, fm23 skins, anderzbaz, anderzbaz gaming, fm24, fm25, fm 24, fm 25, fm2024, fm2025, fm 2024, fm 2025, fm 24 how to, fm24 guide, fm25 news]",39,en,GB
UCJPE-cqo-rFbvOIE-37G09g,FM Scout,"Welcome to the home of insightful Football Manager content. Watch Football Manager 2024 gameplay videos you can learn something from.

FMSCOUT is the finest Football Manager community. Home of exclusive FM tools & the Scouting Platform. Your #1 source for wonderkids, tactics, tips, player reviews, guides & more.

FM Tips & tricks, gameplay, wonderkids, tactic replications & tests, how-to tutorials, experiments & more. The only strictly educational FM channel. Daily Football Manager uploads!
",194000,50920779,1880,FM Scout,"Welcome to the home of insightful Football Manager content. Watch Football Manager 2024 gameplay videos you can learn something from.

FMSCOUT is the finest Football Manager community. Home of exclusive FM tools & the Scouting Platform. Your #1 source for wonderkids, tactics, tips, player reviews, guides & more.

FM Tips & tricks, gameplay, wonderkids, tactic replications & tests, how-to tutorials, experiments & more. The only strictly educational FM channel. Daily Football Manager uploads!
","fm23 ""football manager"" fm wonderkids 2023 ""football manager 2023"" ""best wonderkids"" bargains ""best players"" football fm2023 ""fm 23"" knap ""Best wonderkids"" rdf ""fm scout"" ""football manager wonderkids"" wonderkid ""FM23 wonderkids"" cheap ""FM23 tutorial"" ""best wonderkids fm23"" ""fm23 guide"" best tactics lollujo ""how to"" Zealand FM24 Fm2024 ""Football Manager 2024"" ""best fm24 tactics"" ""fm24 wonderkids"" ""op fm24 tactics"" ""Jake cooper"" 24 tutorial guide ""fm24 tips"" ""fm24 tactics"" ""fm24 gameplay""",https://www.youtube.com/channel/UCJPE-cqo-rFbvOIE-37G09g,"[fm23, football manager, fm, wonderkids, 2023, football manager 2023, best wonderkids, bargains, best players, football, fm2023, fm 23, knap, Best wonderkids, rdf, fm scout, football manager wonderkids, wonderkid, FM23 wonderkids, cheap, FM23 tutorial, best wonderkids fm23, fm23 guide, best, tactics, lollujo, how to, Zealand, FM24, Fm2024, Football Manager 2024, best fm24 tactics, fm24 wonderkids, op fm24 tactics, Jake cooper, 24, tutorial, guide, fm24 tips, fm24 tactics, fm24 gameplay]",41,en,GR
UCad5eMWb410g3FF0peWt48g,Stinger,"Football Manager in many different ways
Business Neildavidson237@hotmail.co.uk",22100,3927025,733,Stinger,"Football Manager in many different ways
Business Neildavidson237@hotmail.co.uk","footballmanager ""football manager tactics"" ""football manager tips"" ""football manager"" ""football manager beginners"" LLOUJO DRBENJY ZEALAND OMEGALUKE LLM FM23 ""FOOTBALL MANAGER 2023"" ""FM23 TACTICS"" ""best fm23 tactics""",https://www.youtube.com/channel/UCad5eMWb410g3FF0peWt48g,"[footballmanager, football manager tactics, football manager tips, football manager, football manager beginners, LLOUJO, DRBENJY, ZEALAND, OMEGALUKE, LLM, FM23, FOOTBALL MANAGER 2023, FM23 TACTICS, best fm23 tactics]",14,en,GB
UCWG8MUkOQKOgHkliNsCwnVg,FM Blog | FM24,"Welcome to the FM Blog YouTube channel about all things Football Manager 2024. Get your FM24 tactics, wonderkids, scouting, guides, tutorials, hints and tips all in one place. Don't forget, we make videos for you. Get in the comments if you've got anything you want us to explore in our FM 2024 videos. 

✅ Subscribe to get notified of our new videos ➜ https://fmblog.org/ytsub
🔔 Click the bell icon and select 'All' to not miss anything

DISCLAIMER: This channel is not endorsed by Sports Interactive or SEGA & is intended for entertainment purposes only. The views expressed here are the views of the individual contributors. In-game generated images & any other Football Manager related items are registered trademarks & copyright material owned by Sports Interactive or their respective trademark & copyright holders. 

This channel may sometimes use adult language and content that is not suitable for children under the age of 13.
",7360,2562877,1027,FM Blog | FM24,"Welcome to the FM Blog YouTube channel about all things Football Manager 2024. Get your FM24 tactics, wonderkids, scouting, guides, tutorials, hints and tips all in one place. Don't forget, we make videos for you. Get in the comments if you've got anything you want us to explore in our FM 2024 videos. 

✅ Subscribe to get notified of our new videos ➜ https://fmblog.org/ytsub
🔔 Click the bell icon and select 'All' to not miss anything

DISCLAIMER: This channel is not endorsed by Sports Interactive or SEGA & is intended for entertainment purposes only. The views expressed here are the views of the individual contributors. In-game generated images & any other Football Manager related items are registered trademarks & copyright material owned by Sports Interactive or their respective trademark & copyright holders. 

This channel may sometimes use adult language and content that is not suitable for children under the age of 13.
","""football manager blog"" ""Football Manager"" fm23 fm2023 ""football manager 2023"" ""fm23 wonderkids"" ""fm23 tactics"" ""fm23 teams to manage"" ""football manager 2023 wonderkids"" ""football manager 2023 tactics"" ""football manager 2023 download"" ""football manager 2023 new features"" ""football manager 2023 best players"" ""football manager 2023 bargains"" ""football manager 2023 facepack"" fmscout zealand omegaluke doctorbenjy fmbase ""fm23 best players"" lollujo WorkTheSpace Zealand ""fm23 facepack"" ""fm23 logopack""",https://www.youtube.com/channel/UCWG8MUkOQKOgHkliNsCwnVg,"[football manager blog, Football Manager, fm23, fm2023, football manager 2023, fm23 wonderkids, fm23 tactics, fm23 teams to manage, football manager 2023 wonderkids, football manager 2023 tactics, football manager 2023 download, football manager 2023 new features, football manager 2023 best players, football manager 2023 bargains, football manager 2023 facepack, fmscout, zealand, omegaluke, doctorbenjy, fmbase, fm23 best players, lollujo, WorkTheSpace, Zealand, fm23 facepack, fm23 logopack]",26,en,GB
