video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,channelId,publishDayName,numeric_duration,publish_day_name,LikeRatio,CommentRatio
ZrTvEjR8X0o,Manny Plus,MANNY'S FORM Turns Into a GROUP ARGUMENT *HEATED*😂🫣 #22 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager 2022, fm22, football manager, football manager 2022 lets play, manny, manny plus]",2022-07-06 10:00:17-07,14686.0,400.0,,18.0,PT58M54S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,3534.0,Wednesday,27.236824186299877,1.2256570883834945
o_-cu_axxCo,Manny Plus,CAN I WIN THE LEAGUE THIS SEASON!? #21 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager 2023, football manager 23, football manager, fm 23, fm 2023, manny, mannyplus]",2023-01-12 09:00:26-08,13984.0,375.0,,10.0,PT11M17S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,677.0,Thursday,26.816361556064074,0.7151029748283753
hMZQUcGX3zY,Manny Plus,PREPARING FOR THE WORLD CUP! #18 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2022-06-29 09:00:33-07,14268.0,454.0,,13.0,PT44M,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,2640.0,Wednesday,31.81945612559574,0.911129800953182
3YOEB0geTlk,Manny Plus,ARSENAL or AC MILAN JOB... WHICH ONE?🔴⚪️ #19 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-01-05 09:00:01-08,22011.0,533.0,,15.0,PT13M21S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,801.0,Thursday,24.21516514470038,0.6814774430966335
-AbHV3PQNtA,Manny Plus,DID I BOTTLE THE LEAGUE?💔🤔 #34 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-03-13 10:33:06-07,11095.0,277.0,,4.0,PT17M25S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1045.0,Monday,24.966200991437585,0.3605227579990987
5Mb5HEENP-M,Manny Plus,DO I QUIT OR STAY AT CHELSEA?🤔 #37 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-03-28 09:00:05-07,9527.0,249.0,,5.0,PT25M4S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1504.0,Tuesday,26.136244358140026,0.524824183898394
p1c7dPjZEbY,Manny Plus,SIGNING EXPERIENCED PLAYERS TO SAVE MY JOB!🫢🔥 #17 (Football Manager 2023),"Will these new signings help Manny save his job?
WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, football manager 2023, fm 23, fm 2023, fm23 tactics, manny, mannyplus, football manager 23]",2022-12-31 09:00:35-08,22372.0,508.0,,17.0,PT18M40S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1120.0,Saturday,22.706955122474522,0.7598784194528876
Q4aQVauXOUo,Manny Plus,THE END OF THE ONLINE SAVE… #27 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, fm, football manager 2021, football manager 2022, football manager 22]",2022-07-14 09:00:30-07,12319.0,317.0,,12.0,PT58M9S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,3489.0,Thursday,25.73260816624726,0.9741050409935872
OZm5lBXxC-E,Manny Plus,Can My SUPER TEAM Win The Premier League?🤑 #15 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, fm, fm15, football manager 2022, football manager 22]",2022-06-24 09:00:12-07,26751.0,560.0,,18.0,PT1H3M53S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,3833.0,Friday,20.933796867406823,0.672872042166648
H7n_mZscX7c,Manny Plus,I SIGNED MBAPPE!🤩🇫🇷 #35 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",[football manager 2023],2023-03-16 10:00:10-07,20399.0,381.0,,11.0,PT10M44S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,644.0,Thursday,18.677386146379725,0.5392421197117506
xnctnpmMQWk,Manny Plus,CHAMPIONS LEAGUE FINAL!🔥🏆 #30 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-01-26 09:00:40-08,22786.0,588.0,,14.0,PT17M35S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1055.0,Thursday,25.80531905556043,0.6144123584657246
leR_9FbnXIo,Manny Plus,I GIVE UP... TERMINATE MY CONTRACT!!📝🤬 #26 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-01-17 09:00:34-08,16344.0,414.0,,6.0,PT15M44S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,944.0,Tuesday,25.330396475770925,0.36710719530102787
T_yNeXVPn9I,Manny Plus,Starting The West Ham REBUILD! #8 (Football Manager 2022),"The WEST HAM Rebuild Begins!
WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, football manager 2022, fm22, fm22 rebuild, manny, manny plus, west ham, Fm22 west ham]",2022-06-13 09:00:26-07,24547.0,664.0,,17.0,PT34M24S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,2064.0,Monday,27.050148694341466,0.6925489876563328
4wI1B1LTulU,Manny Plus,FOCUSING ON ANOTHER CHAMPIONS LEAGUE!🏆 #32 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-02-27 09:00:03-08,11481.0,294.0,,4.0,PT25M21S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1521.0,Monday,25.607525476874837,0.3484017071683651
PaMEvD6nqkY,Manny Plus,EUROPA CONFERENCE LEAGUE WINNERS?😭🏆 #18 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-01-03 09:00:14-08,27664.0,566.0,,16.0,PT36M3S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,2163.0,Tuesday,20.4598033545402,0.578368999421631
YMuVSD-2dnY,Manny Plus,HUGE GOAL BONUS BUT NOT GOOD RESULTS!💰⚽️ #8 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager 2023, football manager, fm23, manny fm 23, fm 23 best tactics]",2022-11-23 09:00:32-08,28136.0,682.0,,8.0,PT11M6S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,666.0,Wednesday,24.239408586863803,0.2843332385555871
NAOIn9xxCeo,Manny Plus,8 GAMES UNBEATEN!!🚨📈 #14 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager 2023, football manager, fm23, fm 2023, fm23 tactics, manny, mannyplus]",2022-12-22 10:45:53-08,17156.0,417.0,,11.0,PT13M59S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,839.0,Thursday,24.30636512007461,0.6411750990906971
rJblLCVdCWM,Manny Plus,We SIGNED The Best STRIKER On FM 22!😮‍💨 #17 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, football manager 2022, zealand football manager, football manager 22, fm 22]",2022-06-28 09:00:35-07,15904.0,428.0,,21.0,PT45M39S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,2739.0,Tuesday,26.911468812877263,1.3204225352112675
gtg_XBAA9Rs,Manny Plus,CAN I STAY IN THE TOP 4 AFTER THESE BIG GAMES?📈 #6 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, fm 23, football manager 2023, fm 2023, manny, mannyplus, premier league]",2022-11-16 09:00:36-08,34896.0,870.0,,21.0,PT15M9S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,909.0,Wednesday,24.931224209078405,0.6017881705639615
suIg0TR37jg,Manny Plus,Leeds Made 5 OFFERS For My BEST PLAYER!!⛔️ [03-04 SAVE] #5 (Football Manager 2022),"Why does LEEDS want my player so much? 
WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[leeds united, football manager 2022, fm 22, football manager, football manager 22, manny, manny plus]",2022-07-22 09:00:39-07,9293.0,211.0,,9.0,PT53M12S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,3192.0,Friday,22.705262025180243,0.9684708920692995
BV-BAwrFOfw,Manny Plus,LEICESTER CITY NEEDS A REBUILD IN JANUARY! 💸👷🏽‍♂️ #12 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[fm23, football manager 2023, manny football manager 2023, fm 2023, fm23 lets play, fm23 gameplay]",2022-12-16 09:00:12-08,23787.0,526.0,,7.0,PT22M14S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1334.0,Friday,22.11291882120486,0.2942783873544373
Q99DVlHaMiM,Manny Plus,PLAYING MY FIRST CHAMPIONS LEAGUE GAME! #25 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-01-15 11:00:08-08,15324.0,432.0,,15.0,PT19M29S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1169.0,Sunday,28.191072826938136,0.9788566953797965
3E00xFP-D1M,Manny Plus,NEW CLUB AND STILL UNBEATEN!?🥶📈 #29 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-01-23 09:00:02-08,20627.0,489.0,,13.0,PT29M44S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1784.0,Monday,23.70679206864789,0.6302419159354244
aO_LNHZkjw4,Manny Plus,I Got The LIVERPOOL Job!!!🔴#14 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, football manager 2021, fm, football manager 2022, football manager 22]",2022-06-23 09:00:00-07,21284.0,572.0,,25.0,PT56M40S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,3400.0,Thursday,26.874647622627325,1.1745912422476978
qGpQslI5Dlg,Manny Plus,Top Of The League... But Can We Keep The FORM?📈 #13 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2022-06-22 09:00:26-07,16525.0,498.0,,29.0,PT54M3S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,3243.0,Wednesday,30.136157337367624,1.7549167927382754
pxpTfcgNWDM,Manny Plus,I NEED A NEW CHALLENGE!😣 #20 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager 2023, football manager, fm23]",2023-01-10 09:00:34-08,20664.0,559.0,,14.0,PT23M12S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1392.0,Tuesday,27.05187766163376,0.6775067750677507
HmyLWN6HOjg,Manny Plus,RICE LEAVES!! MANNY TAKING THE ARSENAL JOB?👀🔴 #10 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, football manager 2022, fm, fm 22, fm 22 tactics]",2022-06-16 09:00:06-07,24148.0,672.0,,21.0,PT50M47S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,3047.0,Thursday,27.82839158522445,0.869637237038264
MOz0uHN26zU,Manny Plus,THE START OF A NEW SEASON!💰 #9 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, fm, fm 22, fm 23, football manager 2023, manny, manny plus]",2022-11-30 09:00:09-08,28458.0,666.0,,15.0,PT12M34S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,754.0,Wednesday,23.40290955091714,0.5270925574530887
KfhHmI6yyBE,Manny Plus,UNBEATEN RUN IN THE LEAGUE!✅ #40 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-05-04 12:43:58-07,6868.0,210.0,,8.0,PT16M5S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,965.0,Thursday,30.576587070471753,1.1648223645894002
f3sBXIuaUc8,Manny Plus,I Took The WEST HAM Job.. BYE STOKE CITY!💔 #7 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[west ham united, west ham, football manager 2022, fm22]",2022-06-10 08:00:20-07,25708.0,715.0,,13.0,PT28M57S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1737.0,Friday,27.8123541310098,0.50567916601836
W2IAiqXOE-4,Manny Plus,THE WORLD CUP!! Who Will Win The BIGGEST Tournament? #19 (Football Manager 2022),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[world cup, fifa world cup, football manager, football manager 2022, football manager world cup 2022]",2022-06-30 09:00:29-07,13563.0,471.0,,10.0,PT26M53S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1613.0,Thursday,34.726830347268304,0.737300007373
l2aqZPP1jVM,Manny Plus,BIGGEST GAME YET... CAN I WIN A TROPHY THIS SEASON?🏆 #15 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager 2023, football manager, fm23, fm 2023, fm23 tactics, manny, mannyplus]",2022-12-24 07:00:20-08,16578.0,447.0,,9.0,PT14M41S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,881.0,Saturday,26.963445530220778,0.5428881650380022
nEYc9F3EzuI,Manny Plus,ARSENAL PLAYER SIGNED ON DEADLINE DAY! #23 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager 2023, football manager, fm23]",2023-01-13 12:00:28-08,15497.0,413.0,,7.0,PT21M11S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1271.0,Friday,26.65031941666129,0.4517003290959541
rBsvg0XYAAk,Manny Plus,BUIDLING MY CHELSEA TEAM!🛠️🥶 #28 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-01-20 09:00:36-08,24714.0,565.0,,10.0,PT16M45S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1005.0,Friday,22.861535971514122,0.40462895524803755
hQHkP_FcEm0,Manny Plus,WE NEED CHAMPIONS LEAGUE FOOTBALL!!🙄 #10 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, fm, fm 22, fm 23, football manager 2023, manny, manny plus]",2022-12-05 09:15:04-08,21637.0,589.0,,11.0,PT11M12S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,672.0,Monday,27.221888431852843,0.5083884087442806
SXfcGd8_GrA,Manny Plus,I SIGNED THE GOAL MACHINE HAALAND!🥶 #31 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2023-02-21 09:00:14-08,20471.0,428.0,,9.0,PT16M49S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1009.0,Tuesday,20.907625421327733,0.43964632895315325
EOuwoeKySFg,Manny Plus,STARTING UNEMPLOYED!! *BIGGEST SIGNING EVER*🥳 #1 (Football Manager 2023),"MANNY PLAYS FM 2023!
WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager 2023, fm 23, fm 2023, fm 23 best tactics, Fm 23 rtg, football manager, Manny, mannyplus]",2022-11-01 10:00:08-07,340265.0,5877.0,,48.0,PT20M17S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1217.0,Tuesday,17.27183224839463,0.1410665216816305
hKHG2Y28S1o,Manny Plus,Can We Win The Europa League?😯🏆 #13 (Football Manager 2023),"WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny",,2022-12-19 09:00:20-08,19314.0,493.0,,11.0,PT13M53S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,833.0,Monday,25.525525525525527,0.569535052293673
B17New_mvgc,Manny Plus,I GOT SACKED!! IS THIS THE END OF FM? #16 (Football Manager 2023),"The End Of FM 2023?
WATCH LIVE: https://www.twitch.tv/ofmanny

Instagram: https://www.instagram.com/manny/​
Twitter: https://twitter.com/Manny_Official​
My Capture Device: http://e.lga.to/manny","[football manager, football manager 2023, football manager 23, fm 23, manny, mannyplus]",2022-12-26 09:00:05-08,30456.0,604.0,,31.0,PT29M8S,hd,false,UCVzKJvNg6RAtwAwIJ9tflng,,1748.0,Monday,19.831888626214866,1.0178618334646705
zqosJoM_Zv0,Ataberk Doğan,ZİRVEYE OYUN!! | ALTINORDU KARİYERİ | S1B2 | FOOTBALL MANAGER 2024 | ATABERK DOĞAN,"Videoyu beğenmeyi  👍  |  🔔 Kanala abone olup bildirimleri açmayı unutmayın.  💝

💝 Kesit Kanalım 》https://www.youtube.com/channel/UCQYY7CmiNS9vnzyT_MNyWgw
🤜 Yayınları takip etmek için 》https://kick.com/atadogann

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

⬇ SOSYAL MEDYA HESAPLARIM ⬇

🤜 Kick 》https://kick.com/atadogann
🤜 Instagram 》https://www.instagram.com/ataberk.dogan
🤜 Twitch 》https://www.twitch.tv/atadogann
🤜 Discord 》https://discord.gg/ataberkdogan
🤜 X 》https://twitter.com/atadogann

Takip etmeyi unutmayın. 💝

🤜 Editör & Tasarımcı 》https://linktr.ee/masternetworkz

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

📧  Reklam & İş Birliği  👉  Merve@bigbosslayf.com","[ataberk, ataberk doğan, ataberk doğan yayın, ataberk doğan vine, ataberk doğan alpay, ataberk doğan twitch, ataberk doğan dlive, ataberk doğan dliveden neden ayrıldı, ataberk doğan fut, ataberk doğan fut draft bilal hancı, ataberk doğan futbol, ataberk doğan eray, kick, twitch, football manager, altınordu, kariyer, fm24]",2024-07-04 08:01:02-07,17075.0,434.0,,17.0,PT1H56M1S,hd,false,UCenmkBehf4szi5V-O6EoMaQ,,6961.0,Thursday,25.417276720351392,0.9956076134699855
cmkRwPbtyMA,Ataberk Doğan,TAKIMDAN KOVULDUM!! | FOOTBALL MANAGER KARİYER | ATABERK DOĞAN,"Videoyu beğenmeyi  👍  |  🔔 Kanala abone olup bildirimleri açmayı unutmayın.  💝

00:00 Ayarlamalar
01:52:10 Maç

🤜 Kanala abone olmak için 》 @AtaberkDogann   
🤜 Twitch kanalımı buradan takip edebilirsiniz 》https://www.twitch.tv/atadogann

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

⬇ SOSYAL MEDYA HESAPLARIM ⬇

🤜 Instagram 》https://www.instagram.com/ataberk.dogan
🤜 Twitch 》https://www.twitch.tv/atadogann
🤜 Discord 》https://discord.gg/ataberkdogan
🤜 X 》https://twitter.com/atadogann

Takip etmeyi unutmayın. 💝

🤜 Editör & Tasarımcı 》https://linktr.ee/masternetworkz

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

📧  Reklam & İş Birliği  👉  Merve@bigbosslayf.com","[ataberk, ataberk doğan, ataberk doğan yayın, ataberk doğan vine, ataberk doğan alpay, ataberk doğan twitch, ataberk doğan dlive, ataberk doğan dliveden neden ayrıldı, ataberk doğan fut, ataberk doğan fut draft bilal hancı, ataberk doğan futbol, ataberk doğan eray]",2023-08-30 08:00:34-07,12796.0,329.0,,31.0,PT2H34M56S,hd,false,UCenmkBehf4szi5V-O6EoMaQ,,9296.0,Wednesday,25.711159737417944,2.422632072522663
